Entity,Code,Year,Population density
Finland,FIN,1951,13.316926
Finland,FIN,1952,13.45902
Finland,FIN,1953,13.619988
Finland,FIN,1954,13.776242
Finland,FIN,1955,13.93397
Finland,FIN,1956,14.087724
Finland,FIN,1957,14.226764
Finland,FIN,1958,14.344182
Finland,FIN,1959,14.458902
Finland,FIN,1960,14.573663
Finland,FIN,1961,14.676858
Finland,FIN,1962,14.777993
Finland,FIN,1963,14.883801
Finland,FIN,1964,14.966694
Finland,FIN,1965,15.016235
Finland,FIN,1966,15.073143
Finland,FIN,1967,15.156039
Finland,FIN,1968,15.224166
Finland,FIN,1969,15.213417
Finland,FIN,1970,15.154937
Finland,FIN,1971,15.174108
Finland,FIN,1972,15.264301
Finland,FIN,1973,15.351029
Finland,FIN,1974,15.431488
Finland,FIN,1975,15.49995
Finland,FIN,1976,15.54656
Finland,FIN,1977,15.590114
Finland,FIN,1978,15.635069
Finland,FIN,1979,15.675194
Finland,FIN,1980,15.724288
Finland,FIN,1981,15.7916975
Finland,FIN,1982,15.880634
Finland,FIN,1983,15.975753
Finland,FIN,1984,16.061405
Finland,FIN,1985,16.128641
Finland,FIN,1986,16.181255
Finland,FIN,1987,16.22733
Finland,FIN,1988,16.274607
Finland,FIN,1989,16.333492
Finland,FIN,1990,16.406027
Finland,FIN,1991,16.495895
Finland,FIN,1992,16.588865
Finland,FIN,1993,16.669289
Finland,FIN,1994,16.741217
Finland,FIN,1995,16.80526
Finland,FIN,1996,16.86052
Finland,FIN,1997,16.91056
Finland,FIN,1998,16.955378
Finland,FIN,1999,16.994751
Finland,FIN,2000,17.029898
Finland,FIN,2001,17.068638
Finland,FIN,2002,17.110014
Finland,FIN,2003,17.15083
Finland,FIN,2004,17.200802
Finland,FIN,2005,17.259823
Finland,FIN,2006,17.326162
Finland,FIN,2007,17.400085
Finland,FIN,2008,17.481236
Finland,FIN,2009,17.565046
Finland,FIN,2010,17.645626
Finland,FIN,2011,17.72751
Finland,FIN,2012,17.812202
Finland,FIN,2013,17.894718
Finland,FIN,2014,17.969164
Finland,FIN,2015,18.02849
Finland,FIN,2016,18.080313
Finland,FIN,2017,18.122852
Finland,FIN,2018,18.146978
Finland,FIN,2019,18.166794
Finland,FIN,2020,18.19266
Finland,FIN,2021,18.230335
Finland,FIN,2022,18.323215
Finland,FIN,2023,18.428122
Finland,FIN,2024,18.481184
Finland,FIN,2025,18.500977
Finland,FIN,2026,18.495718
Finland,FIN,2027,18.47686
Finland,FIN,2028,18.453192
Finland,FIN,2029,18.426773
Finland,FIN,2030,18.39805
Finland,FIN,2031,18.367374
Finland,FIN,2032,18.334997
Finland,FIN,2033,18.301285
Finland,FIN,2034,18.265913
Finland,FIN,2035,18.22898
Finland,FIN,2036,18.190783
Finland,FIN,2037,18.151535
Finland,FIN,2038,18.111637
Finland,FIN,2039,18.071386
Finland,FIN,2040,18.031122
Finland,FIN,2041,17.990944
Finland,FIN,2042,17.95049
Finland,FIN,2043,17.90956
Finland,FIN,2044,17.868214
Finland,FIN,2045,17.826593
Finland,FIN,2046,17.784538
Finland,FIN,2047,17.741886
Finland,FIN,2048,17.698078
Finland,FIN,2049,17.653183
Finland,FIN,2050,17.607128
Finland,FIN,2051,17.559248
Finland,FIN,2052,17.509819
Finland,FIN,2053,17.459837
Finland,FIN,2054,17.408865
Finland,FIN,2055,17.356514
Finland,FIN,2056,17.30357
Finland,FIN,2057,17.251282
Finland,FIN,2058,17.201096
Finland,FIN,2059,17.151701
Finland,FIN,2060,17.102022
Finland,FIN,2061,17.053467
Finland,FIN,2062,17.006245
Finland,FIN,2063,16.959526
Finland,FIN,2064,16.912983
Finland,FIN,2065,16.866592
Finland,FIN,2066,16.821466
Finland,FIN,2067,16.77772
Finland,FIN,2068,16.733768
Finland,FIN,2069,16.69007
Finland,FIN,2070,16.646025
Finland,FIN,2071,16.601244
Finland,FIN,2072,16.556076
Finland,FIN,2073,16.50993
Finland,FIN,2074,16.462399
Finland,FIN,2075,16.413988
Finland,FIN,2076,16.364723
Finland,FIN,2077,16.314718
Finland,FIN,2078,16.265049
Finland,FIN,2079,16.214832
Finland,FIN,2080,16.16341
Finland,FIN,2081,16.11145
Finland,FIN,2082,16.059635
Finland,FIN,2083,16.00851
Finland,FIN,2084,15.958233
Finland,FIN,2085,15.907105
Finland,FIN,2086,15.854919
Finland,FIN,2087,15.802532
Finland,FIN,2088,15.750862
Finland,FIN,2089,15.699939
Finland,FIN,2090,15.648791
Finland,FIN,2091,15.597711
Finland,FIN,2092,15.547488
Finland,FIN,2093,15.497516
Finland,FIN,2094,15.447625
Finland,FIN,2095,15.397666
Finland,FIN,2096,15.34745
Finland,FIN,2097,15.296665
Finland,FIN,2098,15.244673
Finland,FIN,2099,15.191907
Finland,FIN,2100,15.137661
France,FRA,-10000,0.030654343
France,FRA,-9000,0.04430589
France,FRA,-8000,0.06437686
France,FRA,-7000,0.09397743
France,FRA,-6000,0.14096797
France,FRA,-5000,0.18910177
France,FRA,-4000,0.373068
France,FRA,-3000,0.73843455
France,FRA,-2000,1.8229609
France,FRA,-1000,3.6285903
France,FRA,0,9.019414
France,FRA,100,10.39959
France,FRA,200,11.743154
France,FRA,300,10.404424
France,FRA,400,9.0657425
France,FRA,500,8.621228
France,FRA,600,8.176765
France,FRA,700,8.62647
France,FRA,800,9.076229
France,FRA,900,10.420159
France,FRA,1000,11.764145
France,FRA,1100,14.002303
France,FRA,1200,18.922865
France,FRA,1300,28.867714
France,FRA,1400,19.963099
France,FRA,1500,27.15255
France,FRA,1600,33.44789
France,FRA,1700,40.16449
France,FRA,1710,41.261147
France,FRA,1720,42.35782
France,FRA,1730,43.45451
France,FRA,1740,44.55122
France,FRA,1750,45.647957
France,FRA,1760,46.700775
France,FRA,1770,47.753628
France,FRA,1780,48.806526
France,FRA,1790,49.859486
France,FRA,1800,52.962524
France,FRA,1801,53.16077
France,FRA,1802,53.35976
France,FRA,1803,53.559494
France,FRA,1804,53.759975
France,FRA,1805,53.96121
France,FRA,1806,54.163193
France,FRA,1807,54.365936
France,FRA,1808,54.569435
France,FRA,1809,54.773697
France,FRA,1810,54.979496
France,FRA,1811,55.18529
France,FRA,1812,55.391857
France,FRA,1813,55.5992
France,FRA,1814,55.807316
France,FRA,1815,56.016212
France,FRA,1816,56.22589
France,FRA,1817,56.43635
France,FRA,1818,56.647602
France,FRA,1819,56.889675
France,FRA,1820,57.162872
France,FRA,1821,57.467506
France,FRA,1822,57.80389
France,FRA,1823,58.172333
France,FRA,1824,58.543125
France,FRA,1825,58.916283
France,FRA,1826,59.291813
France,FRA,1827,59.669743
France,FRA,1828,60.05008
France,FRA,1829,60.412525
France,FRA,1830,60.756878
France,FRA,1831,61.082916
France,FRA,1832,61.390434
France,FRA,1833,61.679214
France,FRA,1834,61.96935
France,FRA,1835,62.260853
France,FRA,1836,62.553726
France,FRA,1837,62.847977
France,FRA,1838,63.143612
France,FRA,1839,63.43267
France,FRA,1840,63.71509
France,FRA,1841,63.990807
France,FRA,1842,64.25976
France,FRA,1843,64.52187
France,FRA,1844,64.785065
France,FRA,1845,65.049324
France,FRA,1846,65.31466
France,FRA,1847,65.581085
France,FRA,1848,65.84859
France,FRA,1849,66.09733
France,FRA,1850,66.32717
France,FRA,1851,66.51894
France,FRA,1852,66.69146
France,FRA,1853,66.8446
France,FRA,1854,66.99807
France,FRA,1855,67.1519
France,FRA,1856,67.306076
France,FRA,1857,67.4606
France,FRA,1858,67.61547
France,FRA,1859,67.776566
France,FRA,1860,67.9439
France,FRA,1861,68.117516
France,FRA,1862,68.29743
France,FRA,1863,68.48368
France,FRA,1864,68.67043
France,FRA,1865,68.85769
France,FRA,1866,69.04545
France,FRA,1867,69.23372
France,FRA,1868,69.42249
France,FRA,1869,69.59149
France,FRA,1870,69.740654
France,FRA,1871,69.869896
France,FRA,1872,69.97915
France,FRA,1873,70.06833
France,FRA,1874,70.157616
France,FRA,1875,70.24702
France,FRA,1876,70.33652
France,FRA,1877,70.42613
France,FRA,1878,70.515854
France,FRA,1879,70.61829
France,FRA,1880,70.7335
France,FRA,1881,70.861496
France,FRA,1882,71.002335
France,FRA,1883,71.156044
France,FRA,1884,71.31009
France,FRA,1885,71.46446
France,FRA,1886,71.619156
France,FRA,1887,71.774185
France,FRA,1888,71.92954
France,FRA,1889,72.07071
France,FRA,1890,72.197655
France,FRA,1891,72.31032
France,FRA,1892,72.40867
France,FRA,1893,72.49265
France,FRA,1894,72.57674
France,FRA,1895,72.660904
France,FRA,1896,72.74516
France,FRA,1897,72.82952
France,FRA,1898,72.91396
France,FRA,1899,72.999695
France,FRA,1900,73.0867
France,FRA,1901,73.175
France,FRA,1902,73.26459
France,FRA,1903,73.35547
France,FRA,1904,73.44645
France,FRA,1905,73.537544
France,FRA,1906,73.62874
France,FRA,1907,73.72005
France,FRA,1908,73.811455
France,FRA,1909,73.79844
France,FRA,1910,73.681496
France,FRA,1911,73.461136
France,FRA,1912,73.13786
France,FRA,1913,72.71219
France,FRA,1914,72.28897
France,FRA,1915,71.86822
France,FRA,1916,71.44991
France,FRA,1917,71.03403
France,FRA,1918,70.64117
France,FRA,1919,70.41856
France,FRA,1920,70.36635
France,FRA,1921,70.484695
France,FRA,1922,70.77376
France,FRA,1923,71.23371
France,FRA,1924,71.696655
France,FRA,1925,72.162605
France,FRA,1926,72.631584
France,FRA,1927,73.10361
France,FRA,1928,73.578705
France,FRA,1929,73.938
France,FRA,1930,74.18094
France,FRA,1931,74.30693
France,FRA,1932,74.31538
France,FRA,1933,74.20571
France,FRA,1934,74.0962
France,FRA,1935,73.98685
France,FRA,1936,73.87766
France,FRA,1937,73.76864
France,FRA,1938,73.659775
France,FRA,1939,73.62624
France,FRA,1940,73.66821
France,FRA,1941,73.78584
France,FRA,1942,73.979294
France,FRA,1943,74.24874
France,FRA,1944,74.519165
France,FRA,1945,74.79058
France,FRA,1946,75.06298
France,FRA,1947,75.33637
France,FRA,1948,75.610756
France,FRA,1949,75.97042
France,FRA,1950,76.49089
France,FRA,1951,77.313705
France,FRA,1952,78.12935
France,FRA,1953,78.9468
France,FRA,1954,79.76685
France,FRA,1955,80.60548
France,FRA,1956,81.43175
France,FRA,1957,82.24966
France,FRA,1958,83.0845
France,FRA,1959,83.943344
France,FRA,1960,84.79142
France,FRA,1961,85.64194
France,FRA,1962,86.47981
France,FRA,1963,87.3294
France,FRA,1964,88.24485
France,FRA,1965,89.07351
France,FRA,1966,89.82563
France,FRA,1967,90.53835
France,FRA,1968,91.21836
France,FRA,1969,91.96358
France,FRA,1970,92.7996
France,FRA,1971,93.67619
France,FRA,1972,94.49953
France,FRA,1973,95.26353
France,FRA,1974,95.88909
France,FRA,1975,96.330284
France,FRA,1976,96.71892
France,FRA,1977,97.153595
France,FRA,1978,97.57828
France,FRA,1979,98.000565
France,FRA,1980,98.51223
France,FRA,1981,99.08558
France,FRA,1982,99.68351
France,FRA,1983,100.24419
France,FRA,1984,100.76874
France,FRA,1985,101.299324
France,FRA,1986,101.82106
France,FRA,1987,102.36079
France,FRA,1988,102.9333
France,FRA,1989,103.52361
France,FRA,1990,104.080925
France,FRA,1991,104.5947
France,FRA,1992,105.1121
France,FRA,1993,105.56209
France,FRA,1994,105.924805
France,FRA,1995,106.27607
France,FRA,1996,106.6202
France,FRA,1997,106.96359
France,FRA,1998,107.3474
France,FRA,1999,107.90513
France,FRA,2000,108.63475
France,FRA,2001,109.40437
France,FRA,2002,110.175285
France,FRA,2003,110.93114
France,FRA,2004,111.72397
France,FRA,2005,112.54542
France,FRA,2006,113.32123
France,FRA,2007,114.01998
France,FRA,2008,114.655075
France,FRA,2009,115.250946
France,FRA,2010,115.81875
France,FRA,2011,116.39661
France,FRA,2012,116.989586
France,FRA,2013,117.59093
France,FRA,2014,118.14751
France,FRA,2015,118.556305
France,FRA,2016,118.86772
France,FRA,2017,119.22919
France,FRA,2018,119.657936
France,FRA,2019,120.04131
France,FRA,2020,120.3624
France,FRA,2021,120.68798
France,FRA,2022,121.04203
France,FRA,2023,121.33682
France,FRA,2024,121.53718
France,FRA,2025,121.72395
France,FRA,2026,121.89854
France,FRA,2027,122.06631
France,FRA,2028,122.23135
France,FRA,2029,122.395164
France,FRA,2030,122.558365
France,FRA,2031,122.71756
France,FRA,2032,122.87668
France,FRA,2033,123.03618
France,FRA,2034,123.19841
France,FRA,2035,123.3624
France,FRA,2036,123.52198
France,FRA,2037,123.67866
France,FRA,2038,123.82625
France,FRA,2039,123.95679
France,FRA,2040,124.07641
France,FRA,2041,124.192696
France,FRA,2042,124.30461
France,FRA,2043,124.399445
France,FRA,2044,124.47486
France,FRA,2045,124.53673
France,FRA,2046,124.58004
France,FRA,2047,124.606346
France,FRA,2048,124.61771
France,FRA,2049,124.61054
France,FRA,2050,124.58919
France,FRA,2051,124.55371
France,FRA,2052,124.50901
France,FRA,2053,124.45632
France,FRA,2054,124.390724
France,FRA,2055,124.31149
France,FRA,2056,124.22845
France,FRA,2057,124.149025
France,FRA,2058,124.07083
France,FRA,2059,123.99249
France,FRA,2060,123.91458
France,FRA,2061,123.841995
France,FRA,2062,123.772705
France,FRA,2063,123.71254
France,FRA,2064,123.665016
France,FRA,2065,123.62514
France,FRA,2066,123.59864
France,FRA,2067,123.58357
France,FRA,2068,123.57487
France,FRA,2069,123.581856
France,FRA,2070,123.60157
France,FRA,2071,123.63716
France,FRA,2072,123.68485
France,FRA,2073,123.73568
France,FRA,2074,123.79456
France,FRA,2075,123.86338
France,FRA,2076,123.93949
France,FRA,2077,124.01507
France,FRA,2078,124.087906
France,FRA,2079,124.16025
France,FRA,2080,124.23353
France,FRA,2081,124.31
France,FRA,2082,124.38602
France,FRA,2083,124.468
France,FRA,2084,124.551315
France,FRA,2085,124.62201
France,FRA,2086,124.69287
France,FRA,2087,124.76562
France,FRA,2088,124.835304
France,FRA,2089,124.89968
France,FRA,2090,124.95845
France,FRA,2091,125.011734
France,FRA,2092,125.05597
France,FRA,2093,125.098755
France,FRA,2094,125.13558
France,FRA,2095,125.15527
France,FRA,2096,125.15505
France,FRA,2097,125.1447
France,FRA,2098,125.13142
France,FRA,2099,125.10798
France,FRA,2100,125.07293
Germany,DEU,-10000,0.018821374
Germany,DEU,-9000,0.028232062
Germany,DEU,-8000,0.04234809
Germany,DEU,-7000,0.063525
Germany,DEU,-6000,0.09528607
Germany,DEU,-5000,0.12862131
Germany,DEU,-4000,0.250176
Germany,DEU,-3000,0.46112654
Germany,DEU,-2000,0.9063511
Germany,DEU,-1000,1.7888463
Germany,DEU,0,8.586393
Germany,DEU,100,9.301927
Germany,DEU,200,10.017459
Germany,DEU,300,10.017459
Germany,DEU,400,10.017459
Germany,DEU,500,9.301927
Germany,DEU,600,8.586393
Germany,DEU,700,8.9441595
Germany,DEU,800,9.301927
Germany,DEU,900,9.659693
Germany,DEU,1000,10.017459
Germany,DEU,1100,11.448524
Germany,DEU,1200,17.172787
Germany,DEU,1300,25.75918
Germany,DEU,1400,18.603853
Germany,DEU,1500,25.75918
Germany,DEU,1600,34.345573
Germany,DEU,1700,37.207706
Germany,DEU,1710,40.008617
Germany,DEU,1720,42.810593
Germany,DEU,1730,45.613712
Germany,DEU,1740,48.418053
Germany,DEU,1750,51.223705
Germany,DEU,1760,54.071095
Germany,DEU,1770,56.918488
Germany,DEU,1780,59.765877
Germany,DEU,1790,62.61327
Germany,DEU,1800,51.51836
Germany,DEU,1801,52.36158
Germany,DEU,1802,53.218597
Germany,DEU,1803,54.089645
Germany,DEU,1804,54.97495
Germany,DEU,1805,55.874744
Germany,DEU,1806,56.789265
Germany,DEU,1807,57.718754
Germany,DEU,1808,58.663456
Germany,DEU,1809,59.623623
Germany,DEU,1810,60.615475
Germany,DEU,1811,61.60759
Germany,DEU,1812,62.615944
Germany,DEU,1813,63.6408
Germany,DEU,1814,64.68243
Germany,DEU,1815,65.74111
Germany,DEU,1816,66.817116
Germany,DEU,1817,67.910736
Germany,DEU,1818,69.022255
Germany,DEU,1819,70.08892
Germany,DEU,1820,71.10924
Germany,DEU,1821,72.0817
Germany,DEU,1822,73.004745
Germany,DEU,1823,73.876785
Germany,DEU,1824,74.75924
Germany,DEU,1825,75.65224
Germany,DEU,1826,76.5559
Germany,DEU,1827,77.47035
Germany,DEU,1828,78.39573
Germany,DEU,1829,79.30862
Germany,DEU,1830,80.208595
Germany,DEU,1831,81.09528
Germany,DEU,1832,81.96826
Germany,DEU,1833,82.82711
Germany,DEU,1834,83.69496
Germany,DEU,1835,84.5719
Germany,DEU,1836,85.45803
Germany,DEU,1837,86.35345
Germany,DEU,1838,87.25824
Germany,DEU,1839,88.13041
Germany,DEU,1840,88.96927
Germany,DEU,1841,89.774124
Germany,DEU,1842,90.54427
Germany,DEU,1843,91.27901
Germany,DEU,1844,92.0197
Germany,DEU,1845,92.766396
Germany,DEU,1846,93.519165
Germany,DEU,1847,94.27803
Germany,DEU,1848,95.04306
Germany,DEU,1849,95.78549
Germany,DEU,1850,96.50495
Germany,DEU,1851,97.24884
Germany,DEU,1852,97.969666
Germany,DEU,1853,98.66699
Germany,DEU,1854,99.36926
Germany,DEU,1855,100.0765
Germany,DEU,1856,100.78876
Germany,DEU,1857,101.50605
Germany,DEU,1858,102.228424
Germany,DEU,1859,102.994705
Germany,DEU,1860,103.80556
Germany,DEU,1861,104.661674
Germany,DEU,1862,105.56376
Germany,DEU,1863,106.512505
Germany,DEU,1864,107.46975
Germany,DEU,1865,108.43558
Germany,DEU,1866,109.41006
Germany,DEU,1867,110.393265
Germany,DEU,1868,111.385284
Germany,DEU,1869,112.428986
Germany,DEU,1870,113.52533
Germany,DEU,1871,114.67528
Germany,DEU,1872,115.8798
Germany,DEU,1873,117.13989
Germany,DEU,1874,118.413666
Germany,DEU,1875,119.701256
Germany,DEU,1876,121.00282
Germany,DEU,1877,122.31851
Germany,DEU,1878,123.648476
Germany,DEU,1879,124.95953
Germany,DEU,1880,126.25114
Germany,DEU,1881,127.522736
Germany,DEU,1882,128.77377
Germany,DEU,1883,130.0037
Germany,DEU,1884,131.24532
Germany,DEU,1885,132.49878
Germany,DEU,1886,133.76416
Germany,DEU,1887,135.04161
Germany,DEU,1888,136.33124
Germany,DEU,1889,137.75375
Germany,DEU,1890,139.31216
Germany,DEU,1891,141.00954
Germany,DEU,1892,142.84897
Germany,DEU,1893,144.83362
Germany,DEU,1894,146.84583
Germany,DEU,1895,148.88594
Germany,DEU,1896,150.95438
Germany,DEU,1897,153.0515
Germany,DEU,1898,155.17773
Germany,DEU,1899,157.37221
Germany,DEU,1900,159.63649
Germany,DEU,1901,161.97214
Germany,DEU,1902,164.38078
Germany,DEU,1903,166.86407
Germany,DEU,1904,169.38483
Germany,DEU,1905,171.94363
Germany,DEU,1906,174.54105
Germany,DEU,1907,177.17766
Germany,DEU,1908,179.85405
Germany,DEU,1909,181.91037
Germany,DEU,1910,183.33871
Germany,DEU,1911,184.13112
Germany,DEU,1912,184.27942
Germany,DEU,1913,183.77539
Germany,DEU,1914,183.27269
Germany,DEU,1915,182.77133
Germany,DEU,1916,182.2713
Germany,DEU,1917,181.7726
Germany,DEU,1918,181.18901
Germany,DEU,1919,180.96329
Germany,DEU,1920,181.09665
Germany,DEU,1921,181.59033
Germany,DEU,1922,182.4456
Germany,DEU,1923,183.66373
Germany,DEU,1924,184.88997
Germany,DEU,1925,186.1244
Germany,DEU,1926,187.36708
Germany,DEU,1927,188.61806
Germany,DEU,1928,189.87738
Germany,DEU,1929,191.16028
Germany,DEU,1930,192.46701
Germany,DEU,1931,193.79784
Germany,DEU,1932,195.15303
Germany,DEU,1933,196.53287
Germany,DEU,1934,197.92245
Germany,DEU,1935,199.32188
Germany,DEU,1936,200.73119
Germany,DEU,1937,202.15047
Germany,DEU,1938,203.57979
Germany,DEU,1939,204.64008
Germany,DEU,1940,205.32953
Germany,DEU,1941,205.64633
Germany,DEU,1942,205.58864
Germany,DEU,1943,205.15459
Germany,DEU,1944,204.72147
Germany,DEU,1945,204.28926
Germany,DEU,1946,203.85797
Germany,DEU,1947,203.42758
Germany,DEU,1948,202.99811
Germany,DEU,1949,202.89136
Germany,DEU,1950,199.9135
Germany,DEU,1951,199.72537
Germany,DEU,1952,199.85388
Germany,DEU,1953,200.16347
Germany,DEU,1954,200.64862
Germany,DEU,1955,201.30556
Germany,DEU,1956,202.10625
Germany,DEU,1957,203.4636
Germany,DEU,1958,205.19955
Germany,DEU,1959,206.76526
Germany,DEU,1960,208.39645
Germany,DEU,1961,210.01205
Germany,DEU,1962,211.78912
Germany,DEU,1963,213.79549
Germany,DEU,1964,215.55705
Germany,DEU,1965,217.42741
Germany,DEU,1966,219.27081
Germany,DEU,1967,220.3005
Germany,DEU,1968,221.30363
Germany,DEU,1969,223.08601
Germany,DEU,1970,223.83325
Germany,DEU,1971,224.23616
Germany,DEU,1972,225.30675
Germany,DEU,1973,226.01384
Germany,DEU,1974,226.09889
Germany,DEU,1975,225.25505
Germany,DEU,1976,224.28949
Germany,DEU,1977,223.77733
Germany,DEU,1978,223.5764
Germany,DEU,1979,223.66954
Germany,DEU,1980,224.14886
Germany,DEU,1981,224.5286
Germany,DEU,1982,224.37297
Germany,DEU,1983,223.88774
Germany,DEU,1984,223.24107
Germany,DEU,1985,222.85533
Germany,DEU,1986,223.02815
Germany,DEU,1987,223.4246
Germany,DEU,1988,224.351
Germany,DEU,1989,226.12857
Germany,DEU,1990,228.13464
Germany,DEU,1991,229.83826
Germany,DEU,1992,231.6463
Germany,DEU,1993,233.22581
Germany,DEU,1994,234.0468
Germany,DEU,1995,234.75168
Germany,DEU,1996,235.44806
Germany,DEU,1997,235.80992
Germany,DEU,1998,234.72891
Germany,DEU,1999,233.77394
Germany,DEU,2000,234.11447
Germany,DEU,2001,234.50552
Germany,DEU,2002,234.89032
Germany,DEU,2003,235.01422
Germany,DEU,2004,234.96008
Germany,DEU,2005,234.8285
Germany,DEU,2006,233.84175
Germany,DEU,2007,232.6871
Germany,DEU,2008,232.14969
Germany,DEU,2009,231.64737
Germany,DEU,2010,231.34868
Germany,DEU,2011,231.42584
Germany,DEU,2012,231.59332
Germany,DEU,2013,231.95163
Germany,DEU,2014,232.90901
Germany,DEU,2015,234.9167
Germany,DEU,2016,236.87025
Germany,DEU,2017,237.85458
Germany,DEU,2018,238.6116
Germany,DEU,2019,239.15735
Germany,DEU,2020,239.35634
Germany,DEU,2021,239.55203
Germany,DEU,2022,240.66582
Germany,DEU,2023,241.98813
Germany,DEU,2024,241.99959
Germany,DEU,2025,240.63388
Germany,DEU,2026,239.40083
Germany,DEU,2027,238.82397
Germany,DEU,2028,238.21255
Germany,DEU,2029,237.57246
Germany,DEU,2030,236.92996
Germany,DEU,2031,236.27591
Germany,DEU,2032,235.62115
Germany,DEU,2033,234.98026
Germany,DEU,2034,234.35889
Germany,DEU,2035,233.74998
Germany,DEU,2036,233.10168
Germany,DEU,2037,232.45341
Germany,DEU,2038,231.81544
Germany,DEU,2039,231.17438
Germany,DEU,2040,230.54964
Germany,DEU,2041,229.95981
Germany,DEU,2042,229.39726
Germany,DEU,2043,228.80489
Germany,DEU,2044,228.16798
Germany,DEU,2045,227.51591
Germany,DEU,2046,226.86526
Germany,DEU,2047,226.20648
Germany,DEU,2048,225.51044
Germany,DEU,2049,224.79433
Germany,DEU,2050,224.08943
Germany,DEU,2051,223.38486
Germany,DEU,2052,222.67632
Germany,DEU,2053,221.92923
Germany,DEU,2054,221.12477
Germany,DEU,2055,220.29912
Germany,DEU,2056,219.48827
Germany,DEU,2057,218.69005
Germany,DEU,2058,217.89151
Germany,DEU,2059,217.12524
Germany,DEU,2060,216.39027
Germany,DEU,2061,215.6944
Germany,DEU,2062,215.03473
Germany,DEU,2063,214.40102
Germany,DEU,2064,213.80614
Germany,DEU,2065,213.23738
Germany,DEU,2066,212.68123
Germany,DEU,2067,212.13506
